Entity,Code,Year,Solar generation - TWh,Wind generation - TWh,Hydro generation - TWh,Other renewables (including geothermal and biomass) electricity generation - TWh
Greece,GRC,1991,0,0.002,3.099,0
Greece,GRC,1992,0,0.008,2.203,0.001
Greece,GRC,1993,0,0.047,2.282,0.001
Greece,GRC,1994,0,0.037,2.599,0.001
Greece,GRC,1995,0,0.034,3.529,0.001
Greece,GRC,1996,0,0.038,4.348,0
Greece,GRC,1997,0,0.036,3.882,0
Greece,GRC,1998,0,0.07,3.717,0
Greece,GRC,1999,0,0.162,4.592,0.001
Greece,GRC,2000,0,0.451,3.693,0
Greece,GRC,2001,0,0.756,2.097,0.079
Greece,GRC,2002,0,0.651,2.8,0.126
Greece,GRC,2003,0,1.021,4.766,0.105
Greece,GRC,2004,0.000775,1.120765,4.672078,0.124163
Greece,GRC,2005,0.000953,1.266452,5.017497,0.12152
Greece,GRC,2006,0.001386,1.699353,5.864849,0.114125
Greece,GRC,2007,0.00142,1.818,2.591422,0.184
Greece,GRC,2008,0.005236,2.242,3.312288,0.191356
Greece,GRC,2009,0.05,2.543,5.352558,0.217572
Greece,GRC,2010,0.157748,2.713937,7.474753,0.19
Greece,GRC,2011,0.610311,3.315227,4.011165,0.206815
Greece,GRC,2012,1.693986,3.850157,4.392525,0.204294
Greece,GRC,2013,3.648101,4.139136,6.346921,0.216409
Greece,GRC,2014,3.791885,3.688575,4.478322,0.219661
Greece,GRC,2015,3.899636,4.621019,6.098194,0.231426
Greece,GRC,2016,3.929716,5.145896,5.542638,0.27423
Greece,GRC,2017,3.991477,5.536987,3.962547,0.310028
Greece,GRC,2018,3.790652,6.300259,5.743448,0.31407
Greece,GRC,2019,4.42851,7.266347,3.999598,0.402027
Greece,GRC,2020,4.446854,9.310104,3.343687,0.453554
Greece,GRC,2021,5.250978,10.482981,5.903439,0.499205
Greece,GRC,2022,7.139715,10.88325,3.855192,0.56961
Greece,GRC,2023,8.499509,11.013724,3.9471161,0.70195657
High-income countries,,1965,0,0,706.6991,17.885233
High-income countries,,1966,0,0,746.118,19.684008
High-income countries,,1967,0,0,765.235,19.813572
High-income countries,,1968,0,0,785.2921,21.941046
High-income countries,,1969,0,0,821.19257,23.079964
High-income countries,,1970,0,0,843.7634,24.964964
High-income countries,,1971,0,0,882.2955,25.509909
High-income countries,,1972,0,0,922.475,27.498178
High-income countries,,1973,0,0,923.74036,29.371082
High-income countries,,1974,0,0,1014.3833,31.125929
High-income countries,,1975,0,0,1015.0359,31.102913
High-income countries,,1976,0,0,971.30066,34.59475
High-income countries,,1977,0,0,977.0634,36.31119
High-income countries,,1978,0,0.003,1051.502,38.399734
High-income countries,,1979,0,0.006,1093.9172,40.237312
High-income countries,,1980,0,0.0105,1085.0535,42.139984
High-income countries,,1981,0,0.0105,1094.8732,43.527237
High-income countries,,1982,0,0.0185,1123.6685,50.898537
High-income countries,,1983,0.003,0.03279495,1177.8771,55.702415
High-income countries,,1984,0.006311111,0.044755556,1174.8667,63.33676
High-income countries,,1985,0.011747476,0.0642202,1172.0579,64.97328
High-income countries,,1986,0.015183838,0.13883132,1168.7913,69.80781
High-income countries,,1987,0.01060303,0.19537677,1163.7444,75.07503
High-income countries,,1988,0.01019596,0.3315798,1167.3448,77.287704
High-income countries,,1989,0.2622232,2.649777,1139.2993,87.003494
High-income countries,,1990,0.38524994,3.5981474,1176.0656,96.64026
High-income countries,,1991,0.5012229,3.9621058,1194.594,101.05391
High-income countries,,1992,0.4605791,4.511029,1177.6951,107.74638
High-income countries,,1993,0.5486695,5.3911333,1239.9056,112.15799
High-income countries,,1994,0.5869649,6.536823,1204.9102,115.5824
High-income countries,,1995,0.6258407,7.136838,1283.9635,117.57231
High-income countries,,1996,0.6781294,8.184981,1308.8512,120.82381
High-income countries,,1997,0.7265302,10.711638,1343.0558,128.37581
High-income countries,,1998,0.78469133,14.342826,1312.258,132.49615
High-income countries,,1999,0.8750173,19.050505,1321.1481,136.3869
High-income countries,,2000,1.0061297,28.699022,1326.2799,139.85544
High-income countries,,2001,1.3493878,34.69921,1236.6418,145.18745
High-income countries,,2002,1.7004635,48.42115,1248.8082,158.2964
High-income countries,,2003,2.1290364,58.54972,1223.3505,165.75484
High-income countries,,2004,2.8203647,77.61663,1241.2158,179.66035
High-income countries,,2005,4.0099363,95.13224,1260.0758,194.50624
High-income countries,,2006,5.543012,118.36381,1270.6962,204.98889
High-income countries,,2007,7.504942,151.21318,1241.0023,218.26358
High-income countries,,2008,12.286097,189.38675,1286.8601,227.54938
High-income countries,,2009,20.454914,226.54605,1284.5256,236.92526
High-income countries,,2010,32.60153,266.823,1303.1019,258.40546
High-income countries,,2011,61.033844,328.3899,1323.2808,269.50992
High-income countries,,2012,92.45453,378.4864,1326.5819,291.95734
High-income countries,,2013,121.44494,438.9604,1356.2544,308.78537
High-income countries,,2014,161.19495,471.1694,1345.3801,324.27905
High-income countries,,2015,198.08096,548.61743,1308.2784,343.07993
High-income countries,,2016,231.80838,591.285,1338.4882,342.81757
High-income countries,,2017,278.9781,680.8434,1325.7217,349.78113
High-income countries,,2018,319.58044,722.5362,1361.5524,358.83517
High-income countries,,2019,366.75784,803.1249,1307.1401,361.86444
High-income countries,,2020,437.08554,903.505,1356.4479,366.60278
High-income countries,,2021,520.8683,933.6397,1317.3217,382.23004
High-income countries,,2022,642.115,1051.7686,1244.008,374.67886
High-income countries,,2023,744.47974,1110.0261,1263.5287,359.0119
Hong Kong,HKG,1965,,,0,
Hong Kong,HKG,1966,,,0,
Hong Kong,HKG,1967,,,0,
Hong Kong,HKG,1968,,,0,
Hong Kong,HKG,1969,,,0,
Hong Kong,HKG,1970,,,0,
Hong Kong,HKG,1971,,,0,
Hong Kong,HKG,1972,,,0,
Hong Kong,HKG,1973,,,0,
Hong Kong,HKG,1974,,,0,
Hong Kong,HKG,1975,,,0,
Hong Kong,HKG,1976,,,0,
Hong Kong,HKG,1977,,,0,
Hong Kong,HKG,1978,,,0,
Hong Kong,HKG,1979,,,0,
Hong Kong,HKG,1980,,,0,
Hong Kong,HKG,1981,,,0,
Hong Kong,HKG,1982,,,0,
Hong Kong,HKG,1983,,,0,
Hong Kong,HKG,1984,,,0,
Hong Kong,HKG,1985,,,0,
Hong Kong,HKG,1986,,,0,
Hong Kong,HKG,1987,,,0,
Hong Kong,HKG,1988,,,0,
Hong Kong,HKG,1989,,,0,
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,,0
Hong Kong,HKG,2001,0,0,,0
Hong Kong,HKG,2002,0,0,,0
Hong Kong,HKG,2003,0,0,,0
Hong Kong,HKG,2004,0,0,,0
Hong Kong,HKG,2005,0,0,,0
Hong Kong,HKG,2006,0,0.000694,,0
Hong Kong,HKG,2007,0,0.000865,,0
Hong Kong,HKG,2008,0,0.000807,0,0
Hong Kong,HKG,2009,0,0.001099,0,0
Hong Kong,HKG,2010,0.001,0.001041,0,0.039
Hong Kong,HKG,2011,0.003,0.000868,0,0.043
Hong Kong,HKG,2012,0.003,0.001053,0,0.041
Hong Kong,HKG,2013,0.003,0.000836,0,0.036
Hong Kong,HKG,2014,0.003,0.0009,0,0.043
Hong Kong,HKG,2015,0.004,0.000811,0,0.057
Hong Kong,HKG,2016,0.004,0.000492,0,0.065
Hong Kong,HKG,2017,0.005605,0.001045,0,0.065044
Hong Kong,HKG,2018,0.006383,0.0007,0,0.067185
Hong Kong,HKG,2019,0.0166,0.0007,0,0.074305
Hong Kong,HKG,2020,0.052235,0.0008,0,0.090278
Hong Kong,HKG,2021,0.120359,0.000832,0,0.115277
Hong Kong,HKG,2022,0.23329253,0.000828892,0,0.11199127
Hong Kong,HKG,2023,0.24130881,0.000828892,0,0.12089558
Hungary,HUN,1965,,,0.075,
Hungary,HUN,1966,,,0.1,
Hungary,HUN,1967,,,0.082,
Hungary,HUN,1968,,,0.089,
Hungary,HUN,1969,,,0.095,
Hungary,HUN,1970,,,0.088,
Hungary,HUN,1971,,,0.096,
Hungary,HUN,1972,,,0.11,
Hungary,HUN,1973,,,0.101,
Hungary,HUN,1974,,,0.081,
Hungary,HUN,1975,,,0.163,
Hungary,HUN,1976,,,0.165,
Hungary,HUN,1977,,,0.149,
Hungary,HUN,1978,,,0.138,
Hungary,HUN,1979,,,0.146,
Hungary,HUN,1980,,,0.112,
Hungary,HUN,1981,,,0.168,
Hungary,HUN,1982,,,0.159,
Hungary,HUN,1983,,,0.155,
Hungary,HUN,1984,,,0.181,
Hungary,HUN,1985,,,0.155,
Hungary,HUN,1986,,,0.154,
Hungary,HUN,1987,,,0.169,
Hungary,HUN,1988,,,0.169,
Hungary,HUN,1989,,,0.158,
Hungary,HUN,1990,0,0,0.178,0.017
Hungary,HUN,1991,0,0,0.194,0.024
Hungary,HUN,1992,0,0,0.158,0.046
Hungary,HUN,1993,0,0,0.166,0.039
Hungary,HUN,1994,0,0,0.161,0.045
Hungary,HUN,1995,0,0,0.163,0.056
Hungary,HUN,1996,0,0,0.207,0.05
Hungary,HUN,1997,0,0,0.216,0.053
Hungary,HUN,1998,0,0,0.155,0.06
Hungary,HUN,1999,0,0,0.181,0.065
Hungary,HUN,2000,0,0,0.178,0.065
Hungary,HUN,2001,0,0.001,0.186,0.07
Hungary,HUN,2002,0,0.001,0.194,0.042
Hungary,HUN,2003,0,0.004,0.171,0.161
Hungary,HUN,2004,0,0.006,0.205,0.725
Hungary,HUN,2005,0,0.01,0.202,1.658
Hungary,HUN,2006,0,0.043,0.186,1.264
Hungary,HUN,2007,0,0.11,0.21,1.563
Hungary,HUN,2008,0.001,0.205,0.213,1.938
Hungary,HUN,2009,0.001,0.331,0.228,2.335
Hungary,HUN,2010,0.001,0.527,0.188,2.297
Hungary,HUN,2011,0.001,0.626,0.222,1.859
Hungary,HUN,2012,0.008,0.771181,0.213,1.655
Hungary,HUN,2013,0.025,0.717905,0.213,1.832
Hungary,HUN,2014,0.067,0.65654,0.301,2.126
Hungary,HUN,2015,0.141,0.693,0.234,2.161
Hungary,HUN,2016,0.244,0.684,0.259,2.071
Hungary,HUN,2017,0.349,0.758,0.22,2.153
Hungary,HUN,2018,0.629,0.607,0.222,2.308
Hungary,HUN,2019,1.497,0.729,0.219,2.245
Hungary,HUN,2020,2.459,0.655,0.244,2.171
Hungary,HUN,2021,3.796,0.664,0.212,2.243
Hungary,HUN,2022,4.732,0.61,0.178,2.142
Hungary,HUN,2023,6.536622,0.644333,0.221913,1.513376
Iceland,ISL,1965,,,0.6407,
Iceland,ISL,1966,,,0.6239,
Iceland,ISL,1967,,,0.6645,
Iceland,ISL,1968,,,0.6869,0
Iceland,ISL,1969,,,0.8601,0.001904
Iceland,ISL,1970,,,1.4129,0.012091
Iceland,ISL,1971,,,1.5396,0.012033
Iceland,ISL,1972,,,1.7026,0.021664
Iceland,ISL,1973,,,2.181,0.0242
Iceland,ISL,1974,,,2.2582,0.005751
Iceland,ISL,1975,,,2.2056,0.018347
Iceland,ISL,1976,,,2.3495,0.019012
Iceland,ISL,1977,,,2.5197,0.016126
Iceland,ISL,1978,,,2.605,0.018285
Iceland,ISL,1979,,,2.8191,0.04563
Iceland,ISL,1980,,,3.0532,0.044672
Iceland,ISL,1981,,,3.0845,0.123133
Iceland,ISL,1982,,,3.4071,0.158968
Iceland,ISL,1983,,,3.5879,0.171714
Iceland,ISL,1984,,,3.7379,0.173233
Iceland,ISL,1985,,,3.6629,0.171233
Iceland,ISL,1986,,,3.8418,0.212339
Iceland,ISL,1987,,,3.914,0.234136
Iceland,ISL,1988,,,4.164,0.245608
Iceland,ISL,1989,,,4.2132,0.257508
Iceland,ISL,1990,0,0,4.1537,0.28291
Iceland,ISL,1991,0,0,4.1537,0.267025
Iceland,ISL,1992,0,0,4.304298,0.229769
Iceland,ISL,1993,0,0,4.460998,0.254272
Iceland,ISL,1994,0,0,4.509295,0.258365
Iceland,ISL,1995,0,0,4.677187,0.288177
Iceland,ISL,1996,0,0,4.762314,0.34313428
Iceland,ISL,1997,0,0,5.201305,0.37307242
Iceland,ISL,1998,0,0,5.615576,0.65265805
Iceland,ISL,1999,0,0,6.041841,1.135673
Iceland,ISL,2000,0,0,6.350488,1.322663
Iceland,ISL,2001,0,0,6.572595,1.450863
Iceland,ISL,2002,0,0,6.970682,1.43042
Iceland,ISL,2003,0,0,7.0823274,1.4046782
Iceland,ISL,2004,0,0,7.131893,1.4823828
Iceland,ISL,2005,0,0,7.015286,1.6590298
Iceland,ISL,2006,0,0,7.288997,2.632598
Iceland,ISL,2007,0,0,8.393735,3.5806527
Iceland,ISL,2008,0,0,12.427433,4.037937
Iceland,ISL,2009,0,0,12.279343,4.5530868
Iceland,ISL,2010,0,0,12.592082,4.4653225
Iceland,ISL,2011,0,0.000007936,12.506839,4.701463
Iceland,ISL,2012,0,0,12.33653,5.209505
Iceland,ISL,2013,0,0.005484748,12.8628435,5.244992
Iceland,ISL,2014,0,0.008385545,12.873015,5.2383647
Iceland,ISL,2015,0,0.010894204,13.780769,5.002982
Iceland,ISL,2016,0,0.009209778,13.469596,5.06728
Iceland,ISL,2017,0,0.008126884,14.0587225,5.1695986
Iceland,ISL,2018,0,0.004363,13.812796,6.009834
Iceland,ISL,2019,0,0.006569191,13.461466,6.0181384
Iceland,ISL,2020,0,0.0066603,13.156972,5.9606023
Iceland,ISL,2021,0,0.006087,13.804,5.8016
Iceland,ISL,2022,0.000001907,0.005724646,14.19564,5.916097
Iceland,ISL,2023,0.000009045,0.007227569,14.220852,6.0059342
India,IND,1965,,0,19.166937,
India,IND,1966,,0,20.015463,
India,IND,1967,,0,22.39752,
India,IND,1968,,0,25.849072,
India,IND,1969,,0,28.699583,
India,IND,1970,,0,30.436407,
India,IND,1971,0,0,33.384148,0
India,IND,1972,0,0,32.40304,0
India,IND,1973,0,0,34.506676,0
India,IND,1974,0,0,33.202953,0
India,IND,1975,0,0,39.668533,0
India,IND,1976,0,0,41.498165,0
India,IND,1977,0,0,45.276752,0
India,IND,1978,0,0,56.17499,0
India,IND,1979,0,0,54.168587,0
India,IND,1980,0,0,55.441372,0
India,IND,1981,0,0,59.08296,0
India,IND,1982,0,0,49.859673,0
India,IND,1983,0,0,48.043297,0
India,IND,1984,0,0,53.682453,0
India,IND,1985,0,0,51.813046,0
India,IND,1986,0,0,52.568764,0
India,IND,1987,0,0,48.962532,0
India,IND,1988,0,0,54.614944,0
India,IND,1989,0,0,63.369778,0
India,IND,1990,0,0.03030303,66.397064,0.037586335
India,IND,1991,0,0.11291,73.918884,0.09507132
India,IND,1992,0,0.08847,70.060745,0.11939189
India,IND,1993,0,0.09477,70.7325,0.25204954
India,IND,1994,0,0.19128,80.21211,0.3802853
India,IND,1995,0.001010101,0.49647,75.920876,0.56379503
India,IND,1996,0.006060606,0.87838,69.05754,0.75614864
India,IND,1997,0.006060606,0.988,70.211006,0.9816667
India,IND,1998,0.006060606,1.079,83.63273,1.2925278
India,IND,1999,0.006060606,1.446,82.24945,1.6860788
India,IND,2000,0.007070707,1.582,76.990364,1.6860788
India,IND,2001,0.011111111,2.085,72.022964,2.06915
India,IND,2002,0.013131313,2.085,68.54489,2.1399007
India,IND,2003,0.016161617,2.60448,69.29619,2.7125397
India,IND,2004,0.018181818,5.22543,100.636,3.3143632
India,IND,2005,0.018181818,5.991,97.42,4.035136
India,IND,2006,0.0072,9.3373,112.61733,5.587
India,IND,2007,0.059,11.6828,122.6131,7.403
India,IND,2008,0.063,14.3782,115.16902,9.302
India,IND,2009,0.075,16.271,106.33803,11.642
India,IND,2010,0.113,19.4564,108.744095,14.295
India,IND,2011,0.827,23.9523,131.7046,17.137
India,IND,2012,2.099,27.4326,115.776375,19.936
India,IND,2013,3.433,30.0074,131.98302,22.478
India,IND,2014,4.909,33.4549,138.99629,24.676
India,IND,2015,6.56638,32.74138,133.28253,30.617342
India,IND,2016,11.55598,43.45271,128.3816,24.816965
India,IND,2017,21.54458,52.62928,135.8233,24.908186
India,IND,2018,36.33131,60.31128,139.75304,27.22409
India,IND,2019,46.2677,63.31423,162.06625,31.511576
India,IND,2020,58.683468,60.427402,163.70375,32.85538
India,IND,2021,68.30581,68.094246,160.33797,35.495197
India,IND,2022,95.15808,70.045166,174.93547,38.567
India,IND,2023,113.40933,82.10639,149.16727,37.281593
Indonesia,IDN,1965,,0,1.8252122,0
Indonesia,IDN,1966,,0,2.3732178,0
Indonesia,IDN,1967,,0,2.6648982,0
Indonesia,IDN,1968,,0,3.292453,0
Indonesia,IDN,1969,,0,3.4427125,0
Indonesia,IDN,1970,,0,4.1851716,0
Indonesia,IDN,1971,0,0,1.3788528,0
Indonesia,IDN,1972,0,0,1.2330126,0
Indonesia,IDN,1973,0,0,1.5556288,0
Indonesia,IDN,1974,0,0,1.723566,0
Indonesia,IDN,1975,0,0,1.8075346,0
Indonesia,IDN,1976,0,0,1.060656,0
Indonesia,IDN,1977,0,0,1.7633406,0
Indonesia,IDN,1978,0,0,1.259529,0
Indonesia,IDN,1979,0,0,1.4009498,0
Indonesia,IDN,1980,0,0,1.2683678,0
Indonesia,IDN,1981,0,0,1.2639484,0
Indonesia,IDN,1982,0,0,1.3788528,0
Indonesia,IDN,1983,0,0,2.0726986,0
Indonesia,IDN,1984,0,0,2.2627327,0
Indonesia,IDN,1985,0,0,2.7665443,0
Indonesia,IDN,1986,0,0,4.4547553,0
Indonesia,IDN,1987,0,0,4.5829177,0
Indonesia,IDN,1988,0,0,5.0336967,0
Indonesia,IDN,1989,0,0,6.2799673,0
Indonesia,IDN,1990,0,0,6.49244,1.12742
Indonesia,IDN,1991,0,0,7.40917,1.05146
Indonesia,IDN,1992,0,0,9.64548,1.08574
Indonesia,IDN,1993,0,0,8.89108,1.09197
Indonesia,IDN,1994,0,0,7.98294,1.60391
Indonesia,IDN,1995,0,0,8.29314,2.21253
Indonesia,IDN,1996,0,0,8.82437,2.34287
Indonesia,IDN,1997,0,0,5.86562,2.72838
Indonesia,IDN,1998,0,0,10.3635,3.2865
Indonesia,IDN,1999,0,0,10.37978,3.94073
Indonesia,IDN,2000,0,0,10.016,4.8724
Indonesia,IDN,2001,0,0,11.655,6.0346
Indonesia,IDN,2002,0,0,9.933,6.2433
Indonesia,IDN,2003,0,0,9.099,6.3019
Indonesia,IDN,2004,0,0,9.674,6.6656
Indonesia,IDN,2005,0,0,10.725,6.615
Indonesia,IDN,2006,0,0,9.623,6.674
Indonesia,IDN,2007,0,0.00002,11.286,7.039
Indonesia,IDN,2008,0.0001,0.00027,11.52825,8.336595
Indonesia,IDN,2009,0.0001,0.00367,11.38385,9.326545
Indonesia,IDN,2010,0.00052,0.00364,17.45622,9.40429
Indonesia,IDN,2011,0.00077,0.00469,12.4189,9.57289
Indonesia,IDN,2012,0.00301,0.00461,12.79911,9.68067
Indonesia,IDN,2013,0.0055,0.0001,16.92278,9.57752
Indonesia,IDN,2014,0.00681,0,15.16129,10.2617
Indonesia,IDN,2015,0.00528,0.0037,13.74053,10.518175
Indonesia,IDN,2016,0.02109,0.00569,18.67689,11.24301
Indonesia,IDN,2017,0.02905,0,18.63239,13.35233
Indonesia,IDN,2018,0.09027,0.18998,21.63638,26.44828
Indonesia,IDN,2019,0.11828,0.484,21.161,26.2815
Indonesia,IDN,2020,0.17097,0.475,24.325,27.9305
Indonesia,IDN,2021,0.19262,0.437,24.697,30.8745
Indonesia,IDN,2022,0.44373,0.356,27.295,37.298
Indonesia,IDN,2023,0.71287,0.481,24.59,39.4105
Iran,IRN,1965,,,1.7191466,
Iran,IRN,1966,,,1.8473092,
Iran,IRN,1967,,,1.98873,
Iran,IRN,1968,,,2.1389897,
Iran,IRN,1969,,,2.3025074,
Iran,IRN,1970,,,2.4792833,
Iran,IRN,1971,,,2.6648982,
Iran,IRN,1972,,,3.5001647,
Iran,IRN,1973,,,2.9654174,
Iran,IRN,1974,,,3.2659366,
Iran,IRN,1975,,,3.4294543,
Iran,IRN,1976,,,3.8360393,
Iran,IRN,1977,,,3.9642017,
Iran,IRN,1978,,,6.209257,
Iran,IRN,1979,,,5.382829,
Iran,IRN,1980,,,5.581702,
Iran,IRN,1981,,,6.0943527,
Iran,IRN,1982,,,6.3948717,
Iran,IRN,1983,,,6.25787,
Iran,IRN,1984,,,5.8512855,
Iran,IRN,1985,,,5.899,
Iran,IRN,1986,,,7.05,
Iran,IRN,1987,,,7.816,
Iran,IRN,1988,,,8.246,
Iran,IRN,1989,,,6.732,
Iran,IRN,1990,0,0,7.381,0
Iran,IRN,1991,0,0,5.607,0
Iran,IRN,1992,0,0,9.204,0
Iran,IRN,1993,0,0,10.533,0
Iran,IRN,1994,0,0,6.896,0
Iran,IRN,1995,0,0,8.323,0
Iran,IRN,1996,0,0,8.814,0
Iran,IRN,1997,0,0,5.941,0
Iran,IRN,1998,0,0,7.488,0
Iran,IRN,1999,0,0.035,5.143,0
Iran,IRN,2000,0,0.0365,3.781,0
Iran,IRN,2001,0,0.0337,4.122,0
Iran,IRN,2002,0,0.0303,8.012,0
Iran,IRN,2003,0,0.0276,9.588,0
Iran,IRN,2004,0,0.0463,11.933,0
Iran,IRN,2005,0,0.0709,14.448,0
Iran,IRN,2006,0.0001,0.1253,18.509,0
Iran,IRN,2007,0.0001,0.1409,17.959,0
Iran,IRN,2008,0.0002,0.1958,7.438,0
Iran,IRN,2009,0.0003,0.2262,6.723,0.0017
Iran,IRN,2010,0.0007,0.169,10.252,0.0102
Iran,IRN,2011,0.0007,0.212,10.684,0.022
Iran,IRN,2012,0.0007,0.283,12.502,0.0226
Iran,IRN,2013,0.0007,0.219,14.624,0.0193
Iran,IRN,2014,0.0007,0.2,14.504,0.0466
Iran,IRN,2015,0.0015,0.141,13.252,0.0163
Iran,IRN,2016,0.005,0.156,15.422,0.0218
Iran,IRN,2017,0.085805,0.318,17.232,0.02444
Iran,IRN,2018,0.221816,0.75,9.838,0.02444
Iran,IRN,2019,0.510473,0.722,33.865,0.010686
Iran,IRN,2020,0.583868,1.126,23.205,0.022342
Iran,IRN,2021,0.583868,1.1306508,13.827,0.022341
Iran,IRN,2022,0.6908413,1.2465588,14.004,0.028209914
Iran,IRN,2023,0.76211846,1.3299907,22.653,0.028209914
Iraq,IRQ,1965,,,0.0707104,
Iraq,IRQ,1966,,,0.0928074,
Iraq,IRQ,1967,,,0.1060656,
Iraq,IRQ,1968,,,0.1281626,
Iraq,IRQ,1969,,,0.1414208,
Iraq,IRQ,1970,,,0.1723566,
Iraq,IRQ,1971,,,0.2,
Iraq,IRQ,1972,,,0.2,
Iraq,IRQ,1973,,,0.29,
Iraq,IRQ,1974,,,0.4,
Iraq,IRQ,1975,,,0.461,
Iraq,IRQ,1976,,,0.459,
Iraq,IRQ,1977,,,0.566,
Iraq,IRQ,1978,,,0.708,
Iraq,IRQ,1979,,,1.032,
Iraq,IRQ,1980,,,0.69,
Iraq,IRQ,1981,,,0.61,
Iraq,IRQ,1982,,,0.6,
Iraq,IRQ,1983,,,0.6,
Iraq,IRQ,1984,,,0.61,
Iraq,IRQ,1985,,,0.61,
Iraq,IRQ,1986,,,0.6,
Iraq,IRQ,1987,,,2.6,
Iraq,IRQ,1988,,,2.6,
Iraq,IRQ,1989,,,2.6,
Iraq,IRQ,1990,0,0,4.650264,0
Iraq,IRQ,1991,0,0,2.145184,0
Iraq,IRQ,1992,0,0,5.219066,0
Iraq,IRQ,1993,0,0,6.161732,0
Iraq,IRQ,1994,0,0,6.247761,0
Iraq,IRQ,1995,0,0,7.119707,0
Iraq,IRQ,1996,0,0,6.489375,0
Iraq,IRQ,1997,0,0,6.608055,0
Iraq,IRQ,1998,0,0,6.19756,0
Iraq,IRQ,1999,0,0,3.55905,0
Iraq,IRQ,2000,0,0,3.196577,0
Iraq,IRQ,2001,0,0,3.701006,0
Iraq,IRQ,2002,0,0,4.56004,0
Iraq,IRQ,2003,0,0,4.7559,0
Iraq,IRQ,2004,0,0,5.749923,0
Iraq,IRQ,2005,0,0,4.893819,0
Iraq,IRQ,2006,0,0,4.99076,0
Iraq,IRQ,2007,0,0,4.56631,0
Iraq,IRQ,2008,0,0,2.932036,0
Iraq,IRQ,2009,0,0,2.83021,0
Iraq,IRQ,2010,0,0,3.615072,0
Iraq,IRQ,2011,0,0,3.399509,0
Iraq,IRQ,2012,0,0,4.396909,0
Iraq,IRQ,2013,0.0463,0,4.608721,0
Iraq,IRQ,2014,0.0573,0,2.835202,0
Iraq,IRQ,2015,0.057305,0,2.546137,0
Iraq,IRQ,2016,0.057305,0,3.371234,0
Iraq,IRQ,2017,0.057305,0,2.176083,0
Iraq,IRQ,2018,0.376545,0,1.817702,0
Iraq,IRQ,2019,0.376545,0,4.963264,0
Iraq,IRQ,2020,0.37757662,0,4.161628,0
Iraq,IRQ,2021,0.376545,0,3.345781,0
Iraq,IRQ,2022,0.42224714,0,2.650656,0
Iraq,IRQ,2023,0.42224714,0,3.3878062,0
Ireland,IRL,1965,,,0.94203,
Ireland,IRL,1966,,,0.84899,
Ireland,IRL,1967,,,0.80247,
Ireland,IRL,1968,,,0.76758,
Ireland,IRL,1969,,,0.5815,
Ireland,IRL,1970,,,0.80247,
Ireland,IRL,1971,,,0.4652,
Ireland,IRL,1972,,,0.68617,
Ireland,IRL,1973,,,0.63965,
Ireland,IRL,1974,,,0.79084,
Ireland,IRL,1975,,,0.52335,
Ireland,IRL,1976,,,0.59313,
Ireland,IRL,1977,,,0.74432,
Ireland,IRL,1978,,,0.6978,
Ireland,IRL,1979,,,0.82573,
Ireland,IRL,1980,,,0.83736,
Ireland,IRL,1981,,,0.86062,
Ireland,IRL,1982,,,0.80247,
Ireland,IRL,1983,,,0.77921,
Ireland,IRL,1984,,,0.68617,
Ireland,IRL,1985,,,0.83736,
Ireland,IRL,1986,,,0.91877,
Ireland,IRL,1987,,,0.68617,
Ireland,IRL,1988,,,0.87225,
Ireland,IRL,1989,,,0.6978,
Ireland,IRL,1990,0,0,0.697,0
Ireland,IRL,1991,0,0,0.746,0
Ireland,IRL,1992,0,0.0050009,0.817,0
Ireland,IRL,1993,0,0.0150027,0.765,0
Ireland,IRL,1994,0,0.01900342,0.92,0
Ireland,IRL,1995,0,0.01600288,0.713,0
Ireland,IRL,1996,0,0.01400252,0.722,0.02700486
Ireland,IRL,1997,0,0.050009,0.678,0.08101458
Ireland,IRL,1998,0,0.16903041,0.916,0.0850153
Ireland,IRL,1999,0,0.18703365,0.846,0.09101638
Ireland,IRL,2000,0,0.24404392,0.846,0.0950171
Ireland,IRL,2001,0,0.33406013,0.596,0.09701746
Ireland,IRL,2002,0,0.38806984,0.912,0.08101458
Ireland,IRL,2003,0,0.4540817,0.598,0.08601548
Ireland,IRL,2004,0,0.6551179,0.63,0.10901962
Ireland,IRL,2005,0,1.1121101,0.63126,0.13028544
Ireland,IRL,2006,0,1.6223332,0.724273,0.12845582
Ireland,IRL,2007,0,1.9587231,0.666576,0.17003784
Ireland,IRL,2008,0,2.410447,0.968323,0.2089215
Ireland,IRL,2009,0.000424236,2.9557493,0.901734,0.2513545
Ireland,IRL,2010,0.000476107,2.8151658,0.599231,0.3150562
Ireland,IRL,2011,0.000542081,4.381103,0.706687,0.3360968
Ireland,IRL,2012,0.000645929,4.0112,0.802349,0.43932655
Ireland,IRL,2013,0.000699463,4.542332,0.599497,0.48095158
Ireland,IRL,2014,0.000946215,5.1409864,0.708654,0.5362493
